timestamp,elapsed_sec,rpm,drpm_dt,tps_pct,dtps_dt,timing_advance_deg,coil_dwell_ms,engine_load_pct,map_kpa,injection_time_ms,battery_volts,dvolts_dt,coolant_temp_c,air_temp_c,crank_sync,efi_light,coil_1_fault,coil_2_fault,coil_3_fault,coil_4_fault,tip_over,active_dtcs,trigger_event,raw_hex
1789376192.7866,93.342,1340.0,-23.5,3.14,0.00,10.00,2.40,22.4,45.1,3.66,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14f0d5 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376193.0670,93.622,1318.0,-78.4,3.14,0.00,9.00,2.40,22.4,45.1,3.66,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14987d TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376193.3384,93.894,1307.0,-40.5,3.14,0.00,9.00,2.40,22.4,45.1,3.66,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c146c51 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376193.8308,94.386,1308.0,2.0,3.14,0.00,8.00,2.40,22.4,45.1,3.66,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c147055 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376194.1399,94.695,1372.0,207.1,3.14,0.00,8.50,2.40,22.4,45.1,3.66,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c157056 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376194.5674,95.123,1288.0,-196.5,3.14,0.00,8.50,2.40,22.4,45.1,3.66,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c142005 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376194.8416,95.397,1334.0,167.7,3.14,0.00,8.50,2.40,22.4,45.1,3.66,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14d8bd TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376195.1159,95.671,1386.0,189.6,3.14,0.00,8.50,2.40,22.4,45.1,3.66,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15a88e TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376195.3857,95.941,1322.0,-237.3,3.14,0.00,8.50,2.40,22.0,45.1,3.63,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14a88d TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376195.7058,96.261,1330.0,25.0,3.14,0.00,9.00,2.40,22.0,45.1,3.63,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14c8ad TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376195.9771,96.532,1310.0,-73.7,3.14,0.00,7.50,2.40,22.0,45.1,3.63,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14785d TPS:486bd1411108de ADV:486bd1410e8f62 MIL:486bd1410100000000c6
1789376196.4476,97.003,1344.0,72.3,3.14,0.00,8.50,2.40,22.0,45.1,3.63,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1500e6 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376196.7289,97.284,1289.0,-195.5,3.14,0.00,8.50,2.40,22.0,45.1,3.63,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c142409 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376197.0003,97.556,1382.0,342.6,3.14,0.00,8.50,2.40,22.0,45.1,3.63,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15987e TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376197.3035,97.859,1337.0,-148.4,3.14,0.00,8.50,2.40,22.0,45.1,3.63,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14e4c9 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376197.7768,98.332,1312.0,-52.8,3.14,0.00,8.00,2.40,22.0,45.1,3.63,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c148065 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376198.0554,98.611,1359.0,168.7,3.14,0.00,9.00,2.40,22.0,45.1,3.63,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c153c22 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376198.5289,99.084,1363.0,8.4,3.14,0.00,8.50,2.40,22.0,45.1,3.63,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c154c32 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376198.8324,99.388,1325.0,-125.2,3.14,0.00,8.50,2.40,22.0,45.1,3.63,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14b499 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376199.1105,99.666,1389.0,230.1,3.14,0.00,8.50,2.40,22.0,45.1,3.63,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15b49a TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376199.4151,99.970,1330.0,-193.7,3.14,0.00,10.00,2.40,23.5,45.1,3.77,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14c8ad TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376199.6866,100.242,1361.0,114.2,3.14,0.00,8.00,2.40,23.5,45.1,3.77,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15442a TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376199.9586,100.514,1359.0,-7.4,3.14,0.00,8.50,2.40,23.5,45.1,3.77,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c153c22 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376200.4233,100.979,1303.0,-120.5,3.14,0.00,9.00,2.40,23.5,45.1,3.77,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c145c41 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376200.6935,101.249,1328.0,92.5,3.14,0.00,8.50,2.40,23.5,45.1,3.77,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14c0a5 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376200.9651,101.520,1353.0,92.1,3.14,0.00,8.50,2.40,23.5,45.1,3.77,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15240a TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376201.2694,101.825,1304.0,-161.0,3.14,0.00,8.50,2.40,23.5,45.1,3.77,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c146045 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376201.7268,102.282,1340.0,78.7,3.14,0.00,8.50,2.40,23.5,45.1,3.77,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14f0d5 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376202.0043,102.560,1319.0,-75.7,3.14,0.00,9.00,2.40,23.5,45.1,3.77,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c149c81 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376202.4769,103.032,1344.0,52.9,3.14,0.00,8.50,2.40,23.5,45.1,3.77,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1500e6 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376202.7874,103.343,1299.0,-144.9,3.14,0.00,8.50,2.40,23.5,45.1,3.77,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c144c31 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376203.0752,103.631,1394.0,330.1,3.14,0.00,8.50,2.40,23.5,45.1,3.77,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15c8ae TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376203.3474,103.903,1295.0,-363.7,3.14,0.00,10.00,2.40,23.5,45.1,3.77,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c143c21 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376203.6189,104.174,1369.0,272.6,3.14,0.00,8.00,2.40,23.5,45.1,3.77,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15644a TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376203.8914,104.447,1354.0,-55.1,3.14,0.00,8.50,2.40,23.5,45.1,3.77,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15280e TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376204.3507,104.906,1360.0,13.1,3.14,0.00,8.00,2.40,23.5,45.1,3.77,14.10,0.000,97.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c154026 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376204.6276,105.183,1307.0,-191.4,3.14,0.00,8.50,2.40,23.5,45.1,3.77,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c146c51 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376204.8991,105.454,1420.0,416.2,3.14,0.00,8.00,2.40,23.5,45.1,3.77,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c163017 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376205.2034,105.759,1295.0,-410.8,3.14,0.00,9.00,2.40,23.5,45.1,3.77,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c143c21 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376205.6888,106.244,1376.0,166.9,3.14,0.00,8.50,2.40,23.5,45.1,3.77,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c158066 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376205.9695,106.525,1259.0,-416.7,3.14,0.00,8.00,2.40,23.5,45.1,3.77,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c13ac90 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376206.4730,107.028,1320.0,121.2,3.14,0.00,9.00,2.40,23.5,45.1,3.77,14.10,0.000,97.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14a085 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376206.7408,107.296,1382.0,231.5,3.14,0.00,8.00,2.40,23.5,45.1,3.75,14.10,0.000,98.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15987e TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376207.0090,107.564,1328.0,-201.4,3.14,0.00,9.00,2.40,23.5,45.1,3.75,14.10,0.000,98.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14c0a5 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376207.2806,107.836,1330.0,7.4,3.14,0.00,8.50,2.40,22.0,45.1,3.61,14.10,0.000,98.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14c8ad TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376207.5522,108.108,1310.0,-73.6,3.14,0.00,8.00,2.40,22.0,45.1,3.61,14.10,0.000,98.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14785d TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376207.8578,108.413,1388.0,255.3,3.14,0.00,8.50,2.40,22.0,45.1,3.61,14.10,0.000,98.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15b096 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376208.3265,108.882,1396.0,17.1,3.14,0.00,8.50,2.40,22.0,45.1,3.61,14.10,0.000,98.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15d0b6 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376208.5912,109.146,1327.0,-260.7,3.14,0.00,8.50,2.40,22.0,45.1,3.61,14.10,0.000,98.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14bca1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376208.8795,109.435,1318.0,-31.2,3.14,0.00,10.00,2.40,22.0,45.1,3.61,14.10,0.000,98.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14987d TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376209.1674,109.723,1375.0,198.0,5.49,8.17,8.50,2.40,22.0,46.5,3.61,14.10,0.000,98.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c157c62 TPS:486bd141110ee4 ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376209.6225,110.178,1699.0,711.9,6.27,1.72,7.50,2.40,22.0,46.9,3.61,14.10,0.000,98.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1a8c77 TPS:486bd1411110e6 ADV:486bd1410e8f62 MIL:486bd1410100000000c6
1789376209.8912,110.446,1742.0,160.1,6.27,0.00,8.00,2.40,22.0,46.9,3.61,14.10,0.000,98.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1b3824 TPS:486bd1411110e6 ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376210.3217,110.877,2053.0,722.3,6.27,0.00,12.50,2.40,22.0,46.9,3.61,14.10,0.000,98.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c201405 TPS:486bd1411110e6 ADV:486bd1410e996c MIL:486bd1410100000000c6
1789376210.6067,111.162,2294.0,845.6,6.27,0.00,18.50,2.40,22.0,46.9,3.59,14.10,0.000,99.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c23d8cc TPS:486bd1411110e6 ADV:486bd1410ea578 MIL:486bd1410100000000c6
1789376210.9159,111.471,2509.0,695.4,6.27,0.00,27.50,2.40,22.0,46.9,3.59,14.10,0.000,99.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c27342c TPS:486bd1411110e6 ADV:486bd1410eb78a MIL:486bd1410100000000c6
1789376211.1950,111.750,2672.0,584.1,6.27,0.00,31.50,2.40,21.6,46.9,3.56,14.10,0.000,99.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c29c0ba TPS:486bd1411110e6 ADV:486bd1410ebf92 MIL:486bd1410100000000c6
1789376211.4700,112.025,2837.0,599.9,6.27,0.00,35.50,2.40,21.6,46.9,3.56,14.10,0.000,99.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2c5451 TPS:486bd1411110e6 ADV:486bd1410ec79a MIL:486bd1410100000000c6
1789376211.7751,112.330,2974.0,449.0,6.27,0.00,38.00,2.40,21.6,46.9,3.56,14.10,0.000,99.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2e7877 TPS:486bd1411110e6 ADV:486bd1410ecc9f MIL:486bd1410100000000c6
1789376212.2260,112.781,3185.0,467.9,6.27,0.00,40.50,2.40,21.6,46.9,3.56,14.10,0.000,99.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c31c4c6 TPS:486bd1411110e6 ADV:486bd1410ed1a4 MIL:486bd1410100000000c6
1789376212.4941,113.049,3085.0,-373.1,3.14,-11.70,51.50,2.40,21.6,45.1,3.56,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c303435 TPS:486bd1411108de ADV:486bd1410ee7ba MIL:486bd1410100000000c6
1789376212.7817,113.337,3256.0,594.4,3.53,1.36,50.00,2.40,21.6,45.3,3.56,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c32e0e3 TPS:486bd1411109df ADV:486bd1410ee4b7 MIL:486bd1410100000000c6
1789376213.0684,113.624,3192.0,-223.3,3.53,0.00,49.00,2.40,21.6,45.3,3.56,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c31e0e2 TPS:486bd1411109df ADV:486bd1410ee2b5 MIL:486bd1410100000000c6
1789376213.5168,114.072,3033.0,-354.6,3.14,-0.87,47.50,2.40,21.6,45.1,3.56,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2f6464 TPS:486bd1411108de ADV:486bd1410edfb2 MIL:486bd1410100000000c6
1789376213.7884,114.344,3066.0,121.5,3.53,1.44,46.50,2.40,21.6,45.3,3.56,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2fe8e8 TPS:486bd1411109df ADV:486bd1410eddb0 MIL:486bd1410100000000c6
1789376214.2466,114.802,2961.0,-229.2,3.14,-0.86,45.00,2.40,21.6,45.1,3.56,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2e4443 TPS:486bd1411108de ADV:486bd1410edaad MIL:486bd1410100000000c6
1789376214.5403,115.096,2919.0,-143.0,3.53,1.34,43.00,2.40,21.6,45.3,3.56,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2d9c9a TPS:486bd1411109df ADV:486bd1410ed6a9 MIL:486bd1410100000000c6
1789376214.8461,115.401,2872.0,-153.7,3.14,-1.28,40.00,2.40,21.6,45.1,3.56,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2ce0dd TPS:486bd1411108de ADV:486bd1410ed0a3 MIL:486bd1410100000000c6
1789376215.1163,115.672,2881.0,33.3,3.53,1.45,40.00,2.40,13.7,45.3,2.85,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2d0402 TPS:486bd1411109df ADV:486bd1410ed0a3 MIL:486bd1410100000000c6
1789376215.4036,115.959,2890.0,31.3,3.14,-1.36,36.00,2.40,13.7,45.1,2.85,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2d2826 TPS:486bd1411108de ADV:486bd1410ec89b MIL:486bd1410100000000c6
1789376215.7075,116.263,2738.0,-500.3,3.14,0.00,36.00,2.40,13.7,45.1,2.85,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2ac8c3 TPS:486bd1411108de ADV:486bd1410ec89b MIL:486bd1410100000000c6
1789376216.1696,116.725,2637.0,-218.6,3.53,0.85,29.00,2.40,13.7,45.3,2.85,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c29342e TPS:486bd1411109df ADV:486bd1410eba8d MIL:486bd1410100000000c6
1789376216.4415,116.997,2607.0,-110.4,3.14,-1.44,27.50,2.40,13.7,45.1,2.85,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c28bcb5 TPS:486bd1411108de ADV:486bd1410eb78a MIL:486bd1410100000000c6
1789376216.7148,117.270,2555.0,-190.2,3.14,0.00,26.00,2.40,13.7,45.1,2.85,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c27ece4 TPS:486bd1411108de ADV:486bd1410eb487 MIL:486bd1410100000000c6
1789376216.9860,117.541,2477.0,-287.7,3.53,1.45,23.50,2.40,13.7,45.3,2.85,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c26b4ab TPS:486bd1411109df ADV:486bd1410eaf82 MIL:486bd1410100000000c6
1789376217.4874,118.043,2429.0,-95.7,3.14,-0.78,22.50,2.40,13.7,45.1,2.85,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c25f4ea TPS:486bd1411108de ADV:486bd1410ead80 MIL:486bd1410100000000c6
1789376217.7694,118.325,2321.0,-383.0,3.14,0.00,21.50,2.40,13.7,45.1,2.85,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c244439 TPS:486bd1411108de ADV:486bd1410eab7e MIL:486bd1410100000000c6
1789376218.2481,118.803,2324.0,6.3,3.53,0.82,20.50,2.40,13.7,45.3,2.85,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c245045 TPS:486bd1411109df ADV:486bd1410ea97c MIL:486bd1410100000000c6
1789376218.5541,119.109,2285.0,-127.4,3.14,-1.28,20.50,2.40,13.7,45.1,2.85,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c23b4a8 TPS:486bd1411108de ADV:486bd1410ea97c MIL:486bd1410100000000c6
1789376218.8281,119.383,2293.0,29.2,3.53,1.43,21.00,2.40,13.7,45.3,2.85,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c23d4c8 TPS:486bd1411109df ADV:486bd1410eaa7d MIL:486bd1410100000000c6
1789376219.0959,119.651,2260.0,-123.2,3.53,0.00,20.50,2.40,16.5,45.3,3.10,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c235044 TPS:486bd1411109df ADV:486bd1410ea97c MIL:486bd1410100000000c6
1789376219.3675,119.923,2271.0,40.5,3.53,0.00,20.00,2.40,16.5,45.3,3.10,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c237c70 TPS:486bd1411109df ADV:486bd1410ea87b MIL:486bd1410100000000c6
1789376219.6573,120.213,2209.0,-213.9,3.14,-1.35,19.00,2.40,16.5,45.1,3.10,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c228477 TPS:486bd1411108de ADV:486bd1410ea679 MIL:486bd1410100000000c6
1789376220.1280,120.683,2183.0,-55.2,3.53,0.83,19.00,2.40,16.5,45.3,3.10,14.10,0.000,99.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c221c0f TPS:486bd1411109df ADV:486bd1410ea679 MIL:486bd1410100000000c6
1789376220.3910,120.946,2195.0,45.6,3.14,-1.49,18.00,2.40,16.5,45.1,3.10,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c224c3f TPS:486bd1411108de ADV:486bd1410ea477 MIL:486bd1410100000000c6
1789376220.6637,121.219,2173.0,-80.7,3.53,1.44,18.50,2.40,16.5,45.3,3.10,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c21f4e6 TPS:486bd1411109df ADV:486bd1410ea578 MIL:486bd1410100000000c6
1789376220.9674,121.523,2112.0,-200.9,3.14,-1.29,17.50,2.40,16.5,45.1,3.10,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2100f2 TPS:486bd1411108de ADV:486bd1410ea376 MIL:486bd1410100000000c6
1789376221.4246,121.980,2076.0,-78.7,3.53,0.86,16.50,2.40,16.5,45.3,3.10,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c207061 TPS:486bd1411109df ADV:486bd1410ea174 MIL:486bd1410100000000c6
1789376221.6948,122.250,2059.0,-62.9,3.14,-1.45,15.50,2.40,16.5,45.1,3.10,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c202c1d TPS:486bd1411108de ADV:486bd1410e9f72 MIL:486bd1410100000000c6
1789376222.1612,122.716,1999.0,-128.7,3.14,0.00,15.50,2.40,16.5,45.1,3.10,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1f3c2c TPS:486bd1411108de ADV:486bd1410e9f72 MIL:486bd1410100000000c6
1789376222.4808,123.036,1912.0,-272.2,3.14,0.00,15.00,2.40,16.5,45.1,3.10,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1de0ce TPS:486bd1411108de ADV:486bd1410e9e71 MIL:486bd1410100000000c6
1789376222.7910,123.346,1912.0,0.0,3.14,0.00,14.00,2.40,16.5,45.1,3.10,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1de0ce TPS:486bd1411108de ADV:486bd1410e9c6f MIL:486bd1410100000000c6
1789376223.0777,123.633,1910.0,-7.0,3.14,0.00,14.00,2.40,18.8,45.1,3.31,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1dd8c6 TPS:486bd1411108de ADV:486bd1410e9c6f MIL:486bd1410100000000c6
1789376223.3674,123.923,1834.0,-262.3,3.14,0.00,13.50,2.40,18.8,45.1,3.31,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1ca895 TPS:486bd1411108de ADV:486bd1410e9b6e MIL:486bd1410100000000c6
1789376223.6531,124.208,1841.0,24.5,3.14,0.00,13.50,2.40,18.8,45.1,3.31,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1cc4b1 TPS:486bd1411108de ADV:486bd1410e9b6e MIL:486bd1410100000000c6
1789376224.1662,124.722,1839.0,-3.9,3.14,0.00,14.00,2.40,18.8,45.1,3.31,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1cbca9 TPS:486bd1411108de ADV:486bd1410e9c6f MIL:486bd1410100000000c6
1789376224.4434,124.999,1805.0,-122.7,3.14,0.00,13.50,2.40,18.8,45.1,3.31,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1c3421 TPS:486bd1411108de ADV:486bd1410e9b6e MIL:486bd1410100000000c6
1789376224.7085,125.264,1776.0,-109.4,3.14,0.00,13.50,2.40,18.8,45.1,3.31,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1bc0ac TPS:486bd1411108de ADV:486bd1410e9b6e MIL:486bd1410100000000c6
1789376224.9958,125.551,1796.0,69.6,3.14,0.00,13.50,2.40,18.8,45.1,3.31,14.10,0.000,99.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1c10fd TPS:486bd1411108de ADV:486bd1410e9b6e MIL:486bd1410100000000c6
