timestamp,elapsed_sec,rpm,drpm_dt,tps_pct,dtps_dt,timing_advance_deg,coil_dwell_ms,engine_load_pct,map_kpa,injection_time_ms,battery_volts,dvolts_dt,coolant_temp_c,air_temp_c,crank_sync,coil_1_fault,coil_2_fault,coil_3_fault,coil_4_fault,tip_over,active_dtcs,trigger_event,raw_hex
1789372895.6439,156.140,1344.0,43.2,3.14,0.00,8.50,2.40,23.9,45.1,4.32,14.10,0.000,74.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1500e6 TPS:486bd1411108de ADV:486bd1410e9164
1789372895.9068,156.402,1348.0,15.2,3.14,0.00,8.50,2.40,23.9,45.1,4.32,14.10,0.000,74.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1510f6 TPS:486bd1411108de ADV:486bd1410e9164
1789372896.3520,156.848,1359.0,24.7,3.14,0.00,8.50,2.40,23.9,45.1,4.32,14.10,0.000,74.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c153c22 TPS:486bd1411108de ADV:486bd1410e9164
1789372896.6274,157.123,1337.0,-79.9,3.14,0.00,8.00,2.40,23.9,45.1,4.32,14.10,0.000,74.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14e4c9 TPS:486bd1411108de ADV:486bd1410e9063
1789372897.0619,157.558,1339.0,4.6,3.14,0.00,8.50,2.40,23.9,45.1,4.32,14.10,0.000,74.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14ecd1 TPS:486bd1411108de ADV:486bd1410e9164
1789372897.2830,157.779,1383.0,198.9,3.14,0.00,8.50,2.40,23.9,45.1,4.29,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c159c82 TPS:486bd1411108de ADV:486bd1410e9164
1789372897.5514,158.047,1316.0,-249.6,3.14,0.00,8.50,2.40,23.5,45.1,4.25,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c149075 TPS:486bd1411108de ADV:486bd1410e9164
1789372897.8262,158.322,1365.0,178.3,3.14,0.00,8.50,2.40,23.5,45.1,4.25,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15543a TPS:486bd1411108de ADV:486bd1410e9164
1789372898.2799,158.776,1349.0,-35.3,3.14,0.00,9.00,2.40,23.5,45.1,4.25,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1514fa TPS:486bd1411108de ADV:486bd1410e9265
1789372898.5428,159.038,1342.0,-26.6,3.14,0.00,8.50,2.40,23.5,45.1,4.25,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14f8dd TPS:486bd1411108de ADV:486bd1410e9164
1789372898.9650,159.461,1330.0,-28.4,3.14,0.00,8.50,2.40,23.5,45.1,4.25,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14c8ad TPS:486bd1411108de ADV:486bd1410e9164
1789372899.2332,159.729,1336.0,22.4,3.14,0.00,8.50,2.40,23.5,45.1,4.25,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14e0c5 TPS:486bd1411108de ADV:486bd1410e9164
1789372899.6678,160.163,1313.0,-52.9,3.14,0.00,8.50,2.40,23.5,45.1,4.25,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c148469 TPS:486bd1411108de ADV:486bd1410e9164
1789372899.8873,160.383,1362.0,223.3,3.14,0.00,8.00,2.40,23.5,45.1,4.25,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15482e TPS:486bd1411108de ADV:486bd1410e9063
1789372900.1577,160.653,1367.0,18.5,3.14,0.00,9.00,2.40,24.3,45.1,4.32,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c155c42 TPS:486bd1411108de ADV:486bd1410e9265
1789372900.4318,160.927,1322.0,-164.2,3.14,0.00,8.50,2.40,24.3,45.1,4.32,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14a88d TPS:486bd1411108de ADV:486bd1410e9164
1789372900.8828,161.378,1319.0,-6.7,3.14,0.00,9.00,2.40,24.3,45.1,4.32,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c149c81 TPS:486bd1411108de ADV:486bd1410e9265
1789372901.1507,161.646,1376.0,212.8,3.14,0.00,8.50,2.40,24.3,45.1,4.32,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c158066 TPS:486bd1411108de ADV:486bd1410e9164
1789372901.6148,162.110,1329.0,-101.3,3.14,0.00,8.50,2.40,24.3,45.1,4.32,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14c4a9 TPS:486bd1411108de ADV:486bd1410e9164
1789372901.8845,162.380,1338.0,33.4,3.14,0.00,8.50,2.40,24.3,45.1,4.32,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14e8cd TPS:486bd1411108de ADV:486bd1410e9164
1789372902.3212,162.817,1413.0,171.7,3.14,0.00,8.50,2.40,24.3,45.1,4.32,14.10,0.000,75.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1614fb TPS:486bd1411108de ADV:486bd1410e9164
1789372902.5237,163.019,1326.0,-429.8,3.14,0.00,8.50,2.40,24.3,45.1,4.29,14.10,0.000,76.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14b89d TPS:486bd1411108de ADV:486bd1410e9164
1789372902.7947,163.290,1357.0,114.4,3.14,0.00,8.50,2.40,23.5,45.1,4.22,14.10,0.000,76.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15341a TPS:486bd1411108de ADV:486bd1410e9164
1789372903.0684,163.564,1340.0,-62.1,3.14,0.00,8.50,2.40,23.5,45.1,4.22,14.10,0.000,76.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14f0d5 TPS:486bd1411108de ADV:486bd1410e9164
1789372903.5191,164.015,1353.0,28.8,3.14,0.00,8.50,2.40,23.5,45.1,4.22,14.10,0.000,76.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15240a TPS:486bd1411108de ADV:486bd1410e9164
1789372903.7943,164.290,1374.0,76.3,3.14,0.00,8.00,2.40,23.5,45.1,4.22,14.10,0.000,76.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15785e TPS:486bd1411108de ADV:486bd1410e9063
1789372904.2288,164.724,1340.0,-78.2,3.14,0.00,8.50,2.40,23.5,45.1,4.22,14.10,0.000,76.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14f0d5 TPS:486bd1411108de ADV:486bd1410e9164
1789372904.5240,165.020,1303.0,-125.3,3.14,0.00,8.50,2.40,23.5,45.1,4.22,14.10,0.000,76.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c145c41 TPS:486bd1411108de ADV:486bd1410e9164
1789372904.9531,165.449,1393.0,209.8,3.14,0.00,8.50,2.40,23.5,45.1,4.22,14.10,0.000,76.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15c4aa TPS:486bd1411108de ADV:486bd1410e9164
1789372905.1640,165.660,1339.0,-256.1,3.14,0.00,8.50,2.40,23.5,45.1,4.22,14.10,0.000,76.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14ecd1 TPS:486bd1411108de ADV:486bd1410e9164
1789372905.4320,165.928,1316.0,-85.8,3.14,0.00,8.50,2.40,5.6,45.1,2.61,14.10,0.000,76.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c149075 TPS:486bd1411108de ADV:486bd1410e9164
